214	419	0.69
214	633	0.38
214	912	0.55
214	370	0.24
214	951	0.80
214	952	0.99
214	921	0.78
214	221	0.96
214	222	0.66
215	480	0.64
215	737	0.80
215	587	0.99
215	498	0.59
215	438	0.73
215	697	0.92
215	475	0.22
215	733	0.49
216	739	0.46
216	325	0.90
216	433	0.79
216	240	0.84
216	465	0.35
216	561	0.12
216	569	0.45
216	255	0.71
217	838	0.36
217	842	0.81
217	720	0.81
217	824	0.72
217	441	0.50
218	289	0.91
218	294	0.29
218	362	0.61
218	908	0.38
218	496	0.17
218	243	0.13
218	445	0.92
218	959	0.84
219	711	0.98
219	875	0.69
219	556	0.89
219	852	0.97
219	597	0.15
219	694	0.91
219	791	0.91
219	607	0.09
220	940	0.77
220	853	0.03
220	950	0.60
220	543	0.87
221	800	0.13
221	419	0.59
221	621	0.62
221	528	0.89
221	370	0.79
221	723	0.30
221	951	0.61
221	952	0.23
221	921	0.62
222	800	0.70
222	512	0.57
222	230	0.48
222	535	0.87
222	428	0.50
222	621	0.95
222	921	0.84
222	370	0.54
222	633	0.85
222	952	1.00
222	985	0.42
222	442	0.81
222	573	0.48
222	798	0.40
223	417	0.56
223	686	0.11
223	624	0.35
223	245	0.85
223	989	0.94
223	799	0.45
224	227	0.81
224	618	0.82
224	847	0.08
224	499	0.59
224	502	0.13
224	831	1.00
225	226	0.70
225	611	0.42
225	872	0.74
225	365	0.52
225	591	0.50
225	436	0.00
225	823	0.24
225	601	0.21
226	673	0.91
226	835	0.37
226	872	0.61
226	591	0.32
226	611	0.32
226	596	0.97
226	436	0.84
227	555	0.75
227	847	0.26
227	499	0.94
227	415	0.30
228	536	0.04
228	395	0.65
228	541	0.12
229	609	0.29
229	547	0.23
229	582	0.71
229	494	0.23
229	977	0.19
229	434	0.32
229	403	0.13
229	884	0.90
229	986	0.84
230	512	0.10
230	387	0.86
230	551	0.33
230	428	0.07
230	974	0.82
230	470	0.83
230	535	0.49
230	985	0.81
230	442	0.14
230	573	0.54
230	798	0.46
231	545	0.62
231	869	0.45
231	778	0.13
231	377	0.93
231	251	0.37
231	700	0.96
231	266	0.17
232	241	0.49
232	522	0.06
232	685	0.71
232	463	0.46
232	529	0.80
232	789	0.20
232	476	0.70
232	254	0.69
233	929	0.38
233	450	0.62
233	519	0.03
233	490	0.45
233	354	0.36
233	595	0.84
233	342	0.27
233	669	0.21
233	991	0.16
234	554	0.88
234	398	0.15
234	239	0.38
234	752	0.68
234	918	0.26
234	282	0.78
234	298	0.98
235	963	0.92
235	617	0.79
235	879	0.53
235	978	0.92
235	628	0.90
235	954	0.64
236	709	0.93
236	296	0.11
236	457	0.52
236	980	0.04
236	381	0.31
237	352	0.40
237	776	0.59
237	299	0.39
237	781	0.75
237	661	0.30
237	310	0.39
237	859	0.83
238	704	0.41
238	464	0.94
238	539	0.12
238	489	0.17
238	973	0.29
238	975	0.63
238	944	0.24
238	432	0.12
238	948	0.58
238	758	0.09
238	856	0.04
238	571	0.46
239	547	0.20
239	613	0.19
239	752	0.11
239	451	0.69
239	884	0.13
239	918	0.47
239	282	0.49
240	292	0.24
240	561	0.95
240	843	0.18
240	909	0.52
240	465	0.19
240	402	0.52
240	569	0.94
240	734	0.90
240	255	0.28
241	522	0.87
241	685	0.78
241	463	0.04
241	789	0.77
241	476	0.98
242	896	0.21
242	449	0.71
242	945	0.62
242	406	0.99
242	665	0.79
242	827	0.45
242	956	0.84
243	289	0.80
243	294	0.90
243	456	0.65
243	362	0.42
243	496	0.77
243	445	0.04
243	959	0.72
244	992	0.02
244	704	0.54
244	489	0.96
244	426	0.66
244	333	0.07
244	975	0.68
244	339	0.16
244	437	0.83
244	571	0.82
245	417	0.21
245	386	0.02
245	686	0.36
245	624	0.39
245	718	0.64
245	989	0.76
245	799	0.05
246	648	0.25
246	553	0.31
246	554	0.91
246	620	0.20
246	632	0.39
246	634	0.44
247	642	0.91
247	868	0.97
247	618	0.10
247	427	0.61
247	502	0.54
247	663	0.98
247	857	0.55
247	831	0.18
248	805	0.17
248	650	0.98
248	267	0.57
248	719	0.06
248	305	0.12
248	606	0.51
248	983	0.19
248	698	0.44
248	862	0.39
249	962	0.88
249	355	0.89
249	844	0.93
249	469	0.29
249	377	0.60
249	635	0.32
249	638	0.54
250	323	0.89
250	710	0.64
250	614	0.27
250	364	0.73
250	461	0.96
250	272	0.58
250	403	0.23
250	440	0.71
250	281	0.36
250	570	0.44
250	955	0.18
250	668	0.30
251	545	0.13
251	930	0.19
251	869	0.48
251	266	0.70
251	377	0.57
251	635	0.89
251	700	0.84
251	863	0.29
252	513	0.05
252	674	0.97
252	295	0.36
252	307	0.51
252	590	0.65
252	306	0.45
252	915	0.82
253	641	0.85
253	675	0.10
253	388	0.41
253	422	0.76
253	743	0.02
253	291	0.48
253	727	0.13
253	664	0.42
253	346	0.26
253	892	0.40
254	516	0.79
254	458	0.19
254	463	0.27
254	848	0.21
254	529	0.50
254	568	0.82
254	603	0.59
254	828	0.99
255	739	0.16
255	561	0.10
255	843	0.00
255	465	0.66
255	569	0.90
256	866	0.94
256	259	0.40
256	391	0.97
256	811	0.40
256	482	0.67
256	942	0.49
256	303	0.84
256	785	0.30
257	803	0.80
257	742	0.64
257	906	0.80
257	811	0.56
257	303	0.45
257	816	0.71
257	259	0.23
257	724	0.18
257	284	0.75
257	925	0.52
258	386	0.98
258	525	0.72
258	913	0.14
258	601	0.78
258	990	0.10
259	640	0.17
259	482	0.39
259	391	0.30
259	682	0.10
259	811	0.73
259	942	0.46
259	303	0.68
259	785	0.45
259	724	0.49
259	284	0.21
260	385	0.85
260	425	0.13
260	810	0.74
260	654	0.56
260	304	0.22
260	784	0.21
260	435	0.87
260	878	0.65
260	887	0.84
260	472	0.97
260	670	0.50
261	484	0.24
261	292	0.02
261	714	0.77
261	343	0.69
261	708	0.84
261	538	0.51
261	767	0.42
262	416	0.88
262	384	0.58
262	263	0.34
262	690	0.12
262	308	0.55
262	854	0.00
262	376	0.08
262	891	0.25
263	416	0.86
263	384	0.02
263	690	0.24
263	308	0.75
263	376	0.19
263	891	0.21
264	972	0.01
264	307	0.27
264	885	0.85
264	540	0.50
265	832	0.85
265	321	0.34
265	681	0.45
265	655	0.54
265	432	0.61
265	344	0.25
265	948	0.20
265	758	0.24
265	489	0.50
265	856	1.00
265	473	0.18
265	924	0.11
266	545	0.17
266	869	0.39
266	778	0.12
266	919	0.84
266	377	0.50
266	635	0.29
266	700	0.65
267	805	0.90
267	719	0.81
267	305	0.08
267	606	0.40
267	790	0.14
267	983	0.47
267	698	0.15
267	861	0.17
267	862	0.92
268	755	0.28
269	932	0.00
269	427	0.13
269	301	0.23
269	912	0.06
269	817	0.94
269	793	0.82
270	937	0.23
270	341	0.07
270	382	0.69
271	703	0.31
272	710	1.00
272	614	0.64
272	364	0.09
272	461	0.07
272	403	0.55
272	281	0.22
272	570	0.09
272	955	0.62
272	668	0.77
273	762	0.31
273	340	0.89
273	383	0.50
274	801	0.43
274	900	0.87
274	326	0.79
274	359	0.23
274	745	0.96
274	300	0.95
274	813	0.08
274	612	0.70
274	822	0.16
274	953	0.82
275	288	0.24
275	779	0.69
275	463	0.67
275	529	0.91
275	789	0.65
275	632	0.95
275	603	0.77
275	476	0.94
276	994	0.28
276	420	0.15
276	329	0.17
276	761	0.54
276	315	0.63
276	958	0.11
277	546	0.44
277	998	0.77
277	646	0.25
277	584	0.02
277	818	0.80
277	630	0.10
278	515	0.50
278	729	0.27
278	699	0.60
278	662	0.51
279	452	0.91
279	390	0.86
279	520	0.75
279	460	0.90
279	780	0.46
279	558	0.57
279	656	0.99
279	319	0.87
279	317	0.41
279	671	0.44
280	676	0.79
280	934	0.78
280	883	0.12
280	820	0.06
280	566	0.75
280	541	0.33
281	364	0.05
281	461	0.37
281	592	0.90
281	977	0.20
281	668	0.19
282	547	0.21
282	363	0.97
282	752	0.72
282	884	0.25
282	918	0.47
283	804	0.40
283	678	0.21
283	338	0.61
283	946	0.69
283	500	0.02
283	885	0.66
283	407	0.03
283	830	0.82
284	640	0.07
284	742	0.96
284	906	0.62
284	971	0.12
284	724	0.51
284	925	0.69
284	447	0.64
285	997	0.38
285	487	0.93
285	907	0.30
285	695	0.78
285	411	0.92
286	320	0.37
286	835	0.65
286	586	0.65
286	717	0.37
287	707	0.48
287	613	0.03
287	725	0.74
287	375	0.69
288	931	0.68
288	389	0.44
288	871	0.96
288	779	0.95
288	594	0.98
288	789	0.24
288	663	0.42
288	632	0.67
289	294	0.03
289	362	0.08
289	496	0.77
289	445	0.47
289	959	0.16
290	928	0.51
290	379	0.73
290	677	0.45
290	429	0.03
290	406	0.34
290	667	0.26
290	956	0.21
290	765	0.17
291	641	0.34
291	422	0.82
291	358	0.72
291	743	0.39
291	337	0.94
291	727	0.83
291	664	0.35
291	345	0.69
291	346	0.60
292	802	0.50
292	708	0.43
292	714	0.96
292	909	1.00
292	430	0.24
292	465	0.86
292	402	0.70
292	631	0.87
292	734	0.45
293	965	0.67
293	838	0.81
293	331	0.06
294	580	0.63
294	362	0.23
294	908	0.92
294	445	0.72
294	959	0.23
295	966	0.49
295	590	0.91
295	335	0.06
295	531	0.17
295	574	0.24
296	356	0.18
296	709	0.61
296	457	0.73
296	941	0.79
296	691	0.97
296	980	0.00
296	381	0.34
297	357	0.19
297	328	0.70
297	873	0.80
297	525	0.45
297	910	0.36
297	945	0.08
297	537	0.59
297	827	0.32
297	797	0.95
298	936	1.00
298	620	0.95
298	554	0.57
298	492	0.26
298	393	0.71
299	776	0.30
299	850	0.34
299	661	0.13
299	859	0.48
299	415	0.42
300	736	0.48
300	801	0.79
300	518	0.30
300	359	0.26
300	745	0.47
300	378	0.81
301	522	0.18
301	427	0.57
302	772	0.03
302	777	0.91
302	619	0.90
302	845	0.01
302	526	0.74
302	693	0.21
302	542	0.23
303	866	0.19
303	391	0.15
303	905	0.42
303	811	0.85
303	942	0.70
303	816	0.96
303	785	0.72
303	914	0.11
303	724	0.66
303	474	0.97
304	385	0.87
304	744	0.09
304	425	0.87
304	810	0.21
304	654	0.74
304	784	0.87
304	472	0.79
304	756	0.31
304	888	0.12
304	313	0.11
304	602	0.72
304	636	0.33
304	670	0.33
305	645	0.30
305	844	0.71
305	469	0.74
305	790	0.41
305	983	0.83
305	698	0.72
305	316	0.11
306	513	0.94
306	674	0.74
306	459	0.66
306	590	0.53
306	915	0.98
306	413	0.72
307	590	0.45
308	416	0.06
308	384	0.66
308	376	0.84
308	891	0.80
309	706	0.18
309	662	0.32
309	479	0.42
310	352	0.79
310	993	0.82
310	806	0.43
310	349	0.28
311	327	0.64
311	675	0.58
311	358	0.92
311	743	0.96
311	679	0.36
311	337	0.38
311	855	0.88
311	345	0.05
311	511	0.06
312	390	0.16
312	746	0.81
312	780	0.36
312	656	0.93
312	340	0.63
312	696	0.75
312	317	0.45
312	671	0.27
313	336	0.09
313	901	0.84
313	744	0.29
313	652	0.91
313	560	0.81
313	756	0.94
313	888	0.01
313	602	0.80
313	731	0.93
313	636	0.98
314	521	0.95
314	557	0.12
314	369	0.83
315	994	0.22
315	420	0.00
315	904	0.91
315	329	0.77
315	770	0.10
315	958	0.92
315	567	0.41
315	761	0.38
315	766	0.76
316	355	0.82
316	469	0.29
316	790	0.97
316	861	0.07
317	452	0.66
317	390	0.49
317	520	0.95
317	460	0.05
317	746	0.62
317	780	0.57
317	656	0.76
317	319	0.45
317	671	0.10
318	707	0.23
318	398	0.31
318	725	0.85
318	927	0.98
319	452	0.72
319	520	0.40
319	780	0.89
319	460	0.45
319	558	0.91
319	368	0.92
320	737	0.51
320	586	0.44
320	475	0.34
320	412	0.47
320	701	0.10
321	832	0.67
321	681	1.00
321	655	0.26
321	432	0.65
321	344	0.87
321	948	0.43
321	758	0.48
321	856	0.17
321	473	0.34
321	826	0.71
321	367	0.63
321	924	0.11
322	448	0.94
322	775	0.04
322	717	0.29
322	605	0.10
322	475	0.66
322	957	0.26
323	738	0.67
323	579	0.71
323	710	0.46
323	614	0.88
323	488	0.67
323	782	0.34
323	424	0.31
323	563	0.99
323	565	0.42
323	439	0.97
323	440	0.66
323	570	0.27
323	955	0.12
324	456	0.68
324	650	0.42
324	721	0.35
324	692	0.87
324	348	0.12
325	768	1.00
325	561	0.88
325	712	0.15
325	880	0.84
325	433	0.19
326	900	0.91
326	330	0.30
326	813	0.13
326	612	0.47
326	949	0.79
326	953	0.46
326	478	0.14
327	964	0.39
327	358	0.02
327	679	0.08
327	855	0.74
327	996	0.60
327	511	0.13
328	961	0.20
328	357	0.42
328	873	0.85
328	367	0.43
328	537	0.93
328	826	0.81
328	797	0.49
329	994	0.96
329	420	0.62
329	904	0.85
329	770	0.16
329	567	0.37
329	761	0.50
329	958	0.23
330	900	0.08
330	396	0.23
330	813	0.15
330	527	0.73
330	612	0.49
330	949	0.89
330	953	0.41
330	478	0.18
331	455	0.80
331	941	0.28
331	399	0.75
331	691	0.91
331	599	0.41
331	763	0.21
332	960	0.38
332	548	0.44
332	916	0.88
332	507	0.84
333	992	0.61
333	704	0.97
333	339	0.43
333	489	0.68
333	426	0.61
333	371	0.45
333	437	0.54
333	571	0.47
333	735	0.50
334	802	0.87
334	708	0.02
334	903	0.85
334	714	0.21
334	430	0.08
334	631	0.54
335	674	0.22
335	773	0.59
335	966	0.91
335	459	0.21
335	590	0.12
335	943	0.93
335	531	0.92
335	409	0.50
336	834	0.96
336	643	0.37
336	901	0.39
336	744	0.59
336	560	0.61
336	372	0.79
336	695	0.61
336	888	0.52
336	572	0.45
337	641	0.11
337	836	0.97
337	358	0.64
337	679	0.15
337	743	0.53
337	664	0.17
337	345	0.95
337	346	0.87
338	804	0.14
338	678	0.50
338	500	0.42
338	982	0.45
338	407	0.40
338	830	0.16
339	489	0.99
339	426	0.36
339	371	0.34
339	437	0.55
339	571	0.49
339	735	0.00
340	746	0.22
340	762	0.11
340	383	0.38
341	771	0.16
341	382	0.13
342	808	0.37
342	490	0.76
342	669	0.54
342	595	0.18
342	957	0.12
343	418	0.74
343	968	0.32
343	916	0.88
343	538	0.94
343	767	0.40
344	832	0.74
344	681	0.34
344	665	0.09
344	473	0.54
344	924	0.56
345	641	0.14
345	836	0.56
345	358	0.13
345	679	0.63
345	743	0.98
345	664	0.85
345	346	0.20
346	641	0.17
346	836	0.70
346	358	0.69
346	743	0.32
346	664	0.90
347	683	0.35
347	420	0.91
347	829	0.02
348	721	0.30
348	692	0.23
348	949	0.42
349	993	0.85
349	657	0.24
349	405	0.81
350	576	0.16
350	839	0.59
350	967	0.52
350	684	0.08
350	626	0.73
350	462	0.06
350	722	1.00
350	373	0.15
351	353	0.23
351	739	0.42
351	581	0.74
351	841	0.01
351	815	0.50
352	807	0.57
352	781	0.73
352	380	0.40
353	581	0.17
353	841	0.84
353	619	0.32
353	526	0.06
353	815	0.38
353	497	0.78
353	466	0.61
353	693	0.74
353	666	0.24
354	929	0.29
354	450	0.24
354	519	0.83
354	812	0.06
354	430	0.93
354	595	0.73
354	631	0.95
354	669	0.84
354	991	0.73
355	598	0.94
355	638	0.45
356	647	0.74
356	941	0.37
356	980	0.81
356	796	0.69
356	381	0.35
357	961	0.32
357	873	0.51
357	596	0.84
357	537	0.61
357	412	0.42
357	797	0.37
358	641	0.53
358	675	0.11
358	743	0.45
358	679	0.22
358	855	0.44
359	801	0.76
359	900	0.06
359	745	0.93
359	813	0.23
359	612	0.56
359	953	0.81
360	550	0.10
360	363	0.05
360	510	0.37
360	889	0.72
360	702	0.43
361	803	0.63
361	742	0.35
361	968	0.90
361	477	0.54
361	712	0.55
361	788	0.86
361	981	0.81
361	444	0.15
361	925	0.63
362	496	0.93
362	445	0.63
362	959	0.42
363	547	0.40
363	550	0.28
363	752	0.52
363	702	0.66
364	461	0.79
364	592	0.34
364	730	0.14
364	735	0.40
364	668	0.04
364	639	0.61
365	872	0.86
365	591	0.79
365	436	0.04
365	823	0.82
365	601	0.66
366	971	0.71
366	467	0.39
366	754	0.96
366	787	0.04
366	660	0.76
366	728	0.26
366	732	0.69
367	961	0.78
367	826	0.74
367	655	0.56
368	452	0.17
368	555	0.80
368	558	0.45
368	850	0.91
368	795	0.65
369	521	0.17
369	970	0.80
370	800	0.46
370	428	0.45
370	535	0.11
370	524	0.13
370	621	0.03
370	921	0.49
370	633	0.38
370	952	0.62
370	985	0.50
370	442	0.00
370	573	0.27
370	798	0.20
371	426	0.52
371	373	0.35
372	901	0.27
372	423	0.10
372	695	0.98
372	411	0.46
372	572	0.02
373	576	0.04
373	514	0.60
373	967	0.74
373	722	0.11
373	374	0.07
374	514	0.71
374	967	0.79
374	424	0.51
374	782	0.69
374	565	0.60
375	998	0.25
375	649	0.51
375	659	0.14
375	792	0.72
376	416	0.97
376	384	0.59
376	690	0.42
376	891	0.97
377	545	0.10
377	930	0.00
377	869	0.75
377	778	0.61
377	635	0.96
377	700	0.87
378	736	0.59
378	518	0.93
378	553	0.78
378	984	0.18
378	634	0.83
378	894	0.00
379	928	0.40
379	677	0.18
379	429	0.62
379	406	0.29
379	667	0.07
379	956	0.49
380	807	0.22
381	709	0.73
381	941	0.96
381	691	0.98
381	980	0.59
382	937	0.92
382	414	0.12
383	762	0.25
384	891	0.91
385	897	0.90
385	425	0.53
385	810	0.02
385	654	0.93
385	878	0.90
385	887	0.18
385	472	0.40
385	670	0.05
386	417	0.00
386	686	0.22
386	624	0.31
386	881	0.87
386	823	0.59
386	989	0.06
387	512	0.43
387	428	0.42
387	524	0.06
387	783	0.98
387	470	0.71
387	535	0.72
387	985	0.14
387	442	0.09
388	759	0.36
388	727	0.38
388	987	0.30
388	892	0.20
389	868	0.37
389	871	0.49
389	620	0.93
389	594	0.91
389	663	0.96
389	632	0.60
390	460	0.05
390	746	0.55
390	780	0.23
390	656	0.80
390	696	0.54
390	671	0.60
391	866	0.20
391	811	0.10
391	482	0.85
391	942	0.76
391	785	0.49
392	523	0.07
392	574	0.63
393	550	0.72
393	999	0.19
393	936	0.49
393	492	0.62
393	752	0.85
394	616	0.46
394	625	0.01
394	524	0.04
394	783	0.51
395	654	0.93
395	472	0.57
395	878	0.05
395	536	0.39
396	506	0.85
396	478	0.48
397	455	0.12
397	937	0.76
397	747	0.53
397	399	0.73
397	599	0.50
397	443	0.91
397	414	0.10
398	613	0.99
398	648	0.83
398	554	0.42
398	725	0.19
399	763	0.67
399	455	0.58
399	941	0.80
399	691	0.54
399	599	0.55
399	443	0.75
400	867	0.93
400	552	0.50
400	854	0.49
400	411	0.64
400	893	0.87
401	978	0.08
401	557	0.04
401	726	0.16
401	879	0.00
402	802	0.49
402	708	0.16
402	519	0.59
402	714	0.69
402	909	0.42
402	430	0.03
402	450	0.64
402	465	0.65
402	631	0.49
402	734	0.02
403	609	0.82
403	614	0.74
403	582	0.23
403	710	0.75
403	977	0.22
403	434	0.63
403	570	0.34
404	608	0.93
404	899	0.10
404	588	0.55
404	973	0.14
404	902	0.92
405	657	0.26
405	410	0.72
406	896	0.21
406	449	0.72
406	615	0.79
406	429	0.37
406	667	0.79
406	956	0.36
407	738	0.75
407	804	0.54
407	678	0.31
407	500	0.13
407	982	0.17
408	770	0.44
408	420	0.31
408	409	0.87
408	508	0.81
408	829	0.38
409	773	0.31
409	966	0.97
409	943	0.76
409	508	0.80
410	833	0.63
410	657	0.86
411	572	0.48
411	695	0.14
412	873	0.18
412	586	0.97
412	596	0.76
412	797	0.01
413	674	0.73
413	773	0.68
413	459	0.73
413	504	0.25
414	455	0.11
414	840	0.28
414	937	0.62
414	599	0.97
414	443	0.70
415	776	0.04
415	555	0.89
415	850	0.03
415	661	0.57
415	859	0.65
416	867	0.83
416	690	0.79
416	854	0.98
416	891	0.64
417	686	0.08
417	624	1.00
417	881	0.47
417	989	0.35
417	799	0.72
418	484	0.13
418	538	0.23
418	446	0.79
418	767	0.82
419	705	0.47
419	715	0.49
419	723	0.13
419	951	0.22
419	952	0.06
419	922	0.90
419	860	0.71
420	994	0.82
420	683	0.77
420	770	0.80
420	761	0.86
420	829	0.12
421	451	0.19
421	740	0.31
421	485	0.55
421	582	0.69
421	494	0.04
421	495	0.72
421	977	0.77
421	434	0.59
421	884	0.93
421	986	0.79
422	641	0.73
422	933	0.63
422	454	0.81
422	905	0.67
422	816	0.48
422	914	0.95
422	727	0.75
422	664	0.74
422	474	0.02
422	892	0.49
423	784	0.47
423	435	0.16
423	572	0.65
424	514	0.83
424	782	0.79
424	565	0.80
424	440	0.79
424	955	0.45
425	897	0.78
425	810	0.42
425	654	0.29
425	878	0.82
425	887	0.65
425	472	0.75
425	670	0.47
426	571	0.33
426	489	0.78
426	437	0.02
427	642	0.23
427	522	0.18
427	857	0.43
428	800	0.08
428	524	0.36
428	621	0.11
428	783	0.88
428	921	0.49
428	535	0.53
428	985	0.59
428	442	0.24
429	449	0.41
429	615	0.72
429	667	0.64
429	956	0.21
430	929	0.27
430	802	0.97
430	519	0.39
430	714	0.01
430	631	0.98
430	734	0.93
431	480	0.84
431	687	0.34
431	498	0.33
431	438	0.82
431	697	0.69
431	988	0.65
432	644	0.40
432	655	0.42
432	944	0.53
432	948	0.73
432	758	0.52
432	856	0.20
432	975	0.16
432	575	0.03
433	768	0.61
433	880	0.33
433	561	0.24
434	609	0.95
434	547	0.98
434	582	0.46
434	494	0.25
434	495	0.67
434	977	0.89
434	451	0.92
434	884	0.91
434	986	0.25
435	810	0.84
435	878	0.69
435	784	0.76
435	472	0.19
435	654	0.75
435	888	0.50
435	602	0.78
435	636	0.67
435	670	0.74
436	673	0.98
436	611	0.06
436	872	0.90
436	591	0.78
436	596	1.00
436	601	0.35
437	992	0.25
437	704	0.42
437	571	0.21
437	735	0.83
438	480	0.07
438	737	0.77
438	587	0.65
438	498	0.51
438	448	0.83
438	697	0.51
438	733	0.99
439	738	0.41
439	579	0.24
439	710	0.39
439	614	0.05
439	488	0.97
439	622	0.74
439	563	0.42
439	782	0.35
439	440	0.16
439	570	0.48
439	955	0.81
440	514	0.69
440	579	0.58
440	710	0.81
440	614	0.61
440	488	0.98
440	782	0.52
440	563	0.64
440	565	0.70
440	570	0.33
440	955	0.44
441	965	0.07
441	838	0.30
441	583	0.23
441	969	0.93
441	751	0.53
441	882	0.72
441	713	0.73
442	512	0.80
442	524	0.65
442	535	0.32
442	921	0.91
442	800	0.93
442	798	0.75
442	573	0.99
442	974	0.49
442	470	0.32
442	985	0.63
442	633	0.02
443	455	0.79
443	937	0.87
443	747	0.29
443	599	0.91
444	803	0.88
444	742	0.59
444	712	0.44
444	814	0.98
444	477	0.66
444	788	0.53
444	981	0.58
444	925	0.16
445	496	0.90
446	484	0.01
446	903	0.76
447	960	0.76
447	640	0.29
447	906	0.57
447	971	0.36
447	467	0.56
447	787	0.02
447	728	0.37
448	480	1.00
448	775	0.01
448	490	0.98
448	605	0.57
449	896	0.33
449	741	0.99
449	774	0.51
449	615	0.05
450	519	0.76
450	909	0.89
450	687	0.59
450	734	0.21
451	547	0.50
451	740	0.37
451	485	0.48
451	582	0.97
451	494	0.06
451	495	0.45
451	977	0.65
451	884	0.90
451	986	0.73
452	520	0.48
452	780	0.64
452	460	0.75
452	558	0.34
453	769	0.31
453	486	0.12
453	491	0.41
453	559	0.59
453	849	0.78
453	468	0.70
453	760	0.32
453	604	0.01
454	905	0.79
454	814	0.79
454	816	0.05
454	759	0.36
454	892	0.52
455	840	0.12
455	599	0.17
455	763	1.00
456	650	0.30
456	908	0.95
456	911	0.93
456	721	0.04
457	709	0.43
458	516	0.56
458	463	0.69
458	848	0.29
458	529	0.82
458	886	0.13
458	568	0.16
458	603	0.18
458	828	0.60
459	674	0.99
459	773	0.78
459	590	0.55
460	520	0.99
460	780	0.55
460	671	0.05
461	955	0.39
461	668	0.11
461	570	0.98
462	576	0.28
462	839	0.27
462	684	0.25
462	722	0.65
463	931	0.23
463	779	0.83
463	685	0.20
463	529	0.53
463	789	0.18
463	476	0.52
464	577	0.66
464	975	0.67
464	653	0.33
464	973	0.66
464	944	0.85
464	539	0.73
465	739	0.49
465	843	0.94
465	909	0.41
465	561	0.94
465	569	0.83
465	734	0.24
466	619	0.36
466	526	0.91
466	497	0.19
466	562	0.07
466	693	0.67
466	666	0.26
467	640	0.92
467	971	0.28
467	787	0.68
467	660	0.31
467	728	0.89
468	491	0.34
469	962	0.58
469	645	0.74
469	844	0.58
469	790	0.44
470	512	0.34
470	551	0.26
470	974	0.65
470	535	0.62
471	548	0.67
471	589	0.64
471	507	0.61
472	810	0.33
472	878	0.05
472	784	0.41
472	654	0.42
472	636	0.18
472	670	0.40
473	832	0.60
473	758	0.35
473	681	0.88
473	924	0.30
474	866	0.99
474	933	0.95
474	905	0.17
474	942	0.54
474	816	0.78
474	785	0.69
474	914	0.72
474	629	0.69
474	664	0.09
475	737	0.22
475	586	0.04
475	717	0.57
475	605	0.63
476	931	0.08
476	522	0.30
476	779	0.57
476	685	0.37
476	529	0.22
476	789	0.64
477	768	0.89
477	803	0.91
477	712	0.99
477	814	0.08
477	880	0.31
477	788	0.71
478	900	0.24
478	953	0.15
478	506	0.31
479	833	0.15
479	706	0.79
479	963	0.38
479	617	0.21
479	628	0.62
480	737	0.67
480	587	0.17
480	498	0.21
480	697	0.25
480	733	0.18
481	995	0.31
481	676	0.93
481	837	0.29
481	934	0.78
481	680	0.44
481	938	0.90
481	688	0.99
481	689	0.64
481	883	0.06
482	866	0.50
482	811	0.41
482	942	0.92
482	785	0.70
482	629	0.39
483	932	0.81
483	585	0.32
483	623	0.91
483	817	0.44
483	755	0.07
483	533	0.13
483	831	0.10
484	802	0.65
484	708	0.09
484	903	0.02
484	714	0.04
484	538	0.89
484	767	0.75
485	740	0.51
485	494	0.93
485	495	0.73
485	592	0.39
485	977	0.40
486	769	0.04
486	610	0.93
486	491	0.57
486	559	0.00
486	849	0.45
486	979	0.53
486	503	0.55
486	760	0.95
486	505	0.81
486	604	0.91
487	834	0.39
487	643	0.29
487	651	0.30
487	997	0.47
487	907	0.44
487	578	0.40
487	493	0.70
487	695	1.00
488	738	0.11
488	579	0.40
488	804	0.81
488	710	0.01
488	614	0.52
488	622	0.05
488	563	0.90
488	500	0.51
488	570	0.52
488	955	0.72
489	704	0.52
489	975	0.19
489	681	0.87
489	571	0.93
490	775	0.29
490	808	0.93
490	957	0.47
490	595	0.95
490	669	0.98
491	769	0.83
491	559	0.77
491	760	0.32
491	604	0.85
492	999	0.98
492	936	0.19
493	578	0.19
493	651	0.17
493	997	0.99
493	523	0.86
494	547	0.18
494	740	0.36
494	582	0.32
494	495	0.27
494	977	0.79
494	884	0.39
494	986	0.12
495	740	0.69
495	613	0.77
495	582	0.38
495	977	0.27
495	884	0.76
495	986	0.91
497	526	0.70
497	562	0.58
497	693	0.27
497	666	0.42
498	902	0.91
498	587	0.05
498	697	0.71
498	988	0.89
498	733	0.85
499	868	0.05
499	618	0.36
499	847	0.90
499	502	0.71
500	738	0.14
500	804	0.54
500	678	0.75
500	622	0.35
500	946	0.48
501	672	0.48
501	584	0.45
501	562	0.64
501	693	0.36
501	630	0.53
502	868	0.07
502	618	0.33
503	769	0.74
503	610	0.78
503	559	0.11
503	979	0.67
503	760	0.09
503	505	0.79
503	604	0.65
504	840	0.32
504	517	0.85
505	769	0.71
505	610	0.08
505	979	0.05
505	760	0.31
505	604	0.97
506	716	0.99
506	845	0.99
506	530	0.02
507	548	0.58
508	874	0.48
508	876	0.82
508	757	1.00
509	786	0.35
509	946	0.19
509	794	0.32
509	895	0.47
510	982	0.73
510	889	0.10
510	702	0.46
511	675	0.34
511	964	0.22
511	527	0.45
511	855	0.27
511	996	0.13
512	551	0.65
512	535	0.22
512	974	0.68
512	633	0.65
512	985	0.86
512	573	0.91
512	798	0.80
513	674	0.69
513	915	0.39
514	782	0.39
